idx	env	arm	t	seed	log	cmd
332	cube	gcsurv_off_s456	75	43	logs/rbI_cube_gcsurv_off_s456_t75_seed43.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s456.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.20 --sg-steps 10 --goal-gate --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 43 --cem-seed 43 --episode-min 8000
333	cube	gcevery_off_s456	75	43	logs/rbI_cube_gcevery_off_s456_t75_seed43.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s456.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.0 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 43 --cem-seed 43 --episode-min 8000
334	cube	gcblind_off_s456	75	43	logs/rbI_cube_gcblind_off_s456_t75_seed43.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s456.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 999 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 43 --cem-seed 43 --episode-min 8000
335	cube	gcrouter_off_s42	75	43	logs/rbI_cube_gcrouter_off_s42_t75_seed43.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s42.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.20 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 43 --cem-seed 43 --episode-min 8000
336	cube	leflow	75	43	logs/rbI_cube_leflow_t75_seed43.log	python -m surveyor.envs.cube.eval --subgoal leflow --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --leflow-receding 25 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 43 --cem-seed 43 --episode-min 8000
337	cube	leflow_rh10	75	43	logs/rbI_cube_leflow_rh10_t75_seed43.log	python -m surveyor.envs.cube.eval --subgoal leflow --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --leflow-receding 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 43 --cem-seed 43 --episode-min 8000
338	cube	leflow_every	75	43	logs/rbI_cube_leflow_every_t75_seed43.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.0 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 43 --cem-seed 43 --episode-min 8000
339	cube	leflow_accept	75	43	logs/rbI_cube_leflow_accept_t75_seed43.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.20 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 43 --cem-seed 43 --episode-min 8000
340	cube	leflow_blind	75	43	logs/rbI_cube_leflow_blind_t75_seed43.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 999 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 43 --cem-seed 43 --episode-min 8000
341	cube	leflow_router	75	43	logs/rbI_cube_leflow_router_t75_seed43.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.20 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 43 --cem-seed 43 --episode-min 8000
342	cube	gcidm_off_s42	75	44	logs/rbI_cube_gcidm_off_s42_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal gcidm --gcidm-ckpt gcidm_official_cube_h150_s42.pt --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
343	cube	gcsurv_off_s42	75	44	logs/rbI_cube_gcsurv_off_s42_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s42.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.20 --sg-steps 10 --goal-gate --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
344	cube	gcevery_off_s42	75	44	logs/rbI_cube_gcevery_off_s42_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s42.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.0 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
345	cube	gcblind_off_s42	75	44	logs/rbI_cube_gcblind_off_s42_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s42.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 999 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
346	cube	gcidm_off_s123	75	44	logs/rbI_cube_gcidm_off_s123_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal gcidm --gcidm-ckpt gcidm_official_cube_h150_s123.pt --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
347	cube	gcsurv_off_s123	75	44	logs/rbI_cube_gcsurv_off_s123_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s123.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.20 --sg-steps 10 --goal-gate --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
348	cube	gcevery_off_s123	75	44	logs/rbI_cube_gcevery_off_s123_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s123.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.0 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
349	cube	gcblind_off_s123	75	44	logs/rbI_cube_gcblind_off_s123_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s123.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 999 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
350	cube	gcidm_off_s456	75	44	logs/rbI_cube_gcidm_off_s456_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal gcidm --gcidm-ckpt gcidm_official_cube_h150_s456.pt --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
351	cube	gcsurv_off_s456	75	44	logs/rbI_cube_gcsurv_off_s456_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s456.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.20 --sg-steps 10 --goal-gate --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
352	cube	gcevery_off_s456	75	44	logs/rbI_cube_gcevery_off_s456_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s456.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.0 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
353	cube	gcblind_off_s456	75	44	logs/rbI_cube_gcblind_off_s456_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s456.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 999 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
354	cube	gcrouter_off_s42	75	44	logs/rbI_cube_gcrouter_off_s42_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s42.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.20 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
355	cube	leflow	75	44	logs/rbI_cube_leflow_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal leflow --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --leflow-receding 25 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
356	cube	leflow_rh10	75	44	logs/rbI_cube_leflow_rh10_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal leflow --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --leflow-receding 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
357	cube	leflow_every	75	44	logs/rbI_cube_leflow_every_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.0 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
358	cube	leflow_accept	75	44	logs/rbI_cube_leflow_accept_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.20 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
359	cube	leflow_blind	75	44	logs/rbI_cube_leflow_blind_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 999 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
360	cube	leflow_router	75	44	logs/rbI_cube_leflow_router_t75_seed44.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.20 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 44 --cem-seed 44 --episode-min 8000
361	cube	gcidm_off_s42	75	45	logs/rbI_cube_gcidm_off_s42_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal gcidm --gcidm-ckpt gcidm_official_cube_h150_s42.pt --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
362	cube	gcsurv_off_s42	75	45	logs/rbI_cube_gcsurv_off_s42_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s42.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.20 --sg-steps 10 --goal-gate --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
363	cube	gcevery_off_s42	75	45	logs/rbI_cube_gcevery_off_s42_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s42.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.0 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
364	cube	gcblind_off_s42	75	45	logs/rbI_cube_gcblind_off_s42_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s42.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 999 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
365	cube	gcidm_off_s123	75	45	logs/rbI_cube_gcidm_off_s123_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal gcidm --gcidm-ckpt gcidm_official_cube_h150_s123.pt --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
366	cube	gcsurv_off_s123	75	45	logs/rbI_cube_gcsurv_off_s123_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s123.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.20 --sg-steps 10 --goal-gate --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
367	cube	gcevery_off_s123	75	45	logs/rbI_cube_gcevery_off_s123_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s123.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.0 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
368	cube	gcblind_off_s123	75	45	logs/rbI_cube_gcblind_off_s123_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s123.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 999 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
369	cube	gcidm_off_s456	75	45	logs/rbI_cube_gcidm_off_s456_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal gcidm --gcidm-ckpt gcidm_official_cube_h150_s456.pt --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
370	cube	gcsurv_off_s456	75	45	logs/rbI_cube_gcsurv_off_s456_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s456.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.20 --sg-steps 10 --goal-gate --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
371	cube	gcevery_off_s456	75	45	logs/rbI_cube_gcevery_off_s456_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s456.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.0 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
372	cube	gcblind_off_s456	75	45	logs/rbI_cube_gcblind_off_s456_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s456.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 999 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
373	cube	gcrouter_off_s42	75	45	logs/rbI_cube_gcrouter_off_s42_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s42.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.20 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
374	cube	leflow	75	45	logs/rbI_cube_leflow_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal leflow --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --leflow-receding 25 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
375	cube	leflow_rh10	75	45	logs/rbI_cube_leflow_rh10_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal leflow --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --leflow-receding 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
376	cube	leflow_every	75	45	logs/rbI_cube_leflow_every_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.0 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
377	cube	leflow_accept	75	45	logs/rbI_cube_leflow_accept_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.20 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
378	cube	leflow_blind	75	45	logs/rbI_cube_leflow_blind_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 999 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
379	cube	leflow_router	75	45	logs/rbI_cube_leflow_router_t75_seed45.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.20 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 45 --cem-seed 45 --episode-min 8000
380	cube	gcidm_off_s42	75	46	logs/rbI_cube_gcidm_off_s42_t75_seed46.log	python -m surveyor.envs.cube.eval --subgoal gcidm --gcidm-ckpt gcidm_official_cube_h150_s42.pt --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 46 --cem-seed 46 --episode-min 8000
381	cube	gcsurv_off_s42	75	46	logs/rbI_cube_gcsurv_off_s42_t75_seed46.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s42.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.20 --sg-steps 10 --goal-gate --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 46 --cem-seed 46 --episode-min 8000
382	cube	gcevery_off_s42	75	46	logs/rbI_cube_gcevery_off_s42_t75_seed46.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s42.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.0 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 46 --cem-seed 46 --episode-min 8000
383	cube	gcblind_off_s42	75	46	logs/rbI_cube_gcblind_off_s42_t75_seed46.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s42.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 999 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 46 --cem-seed 46 --episode-min 8000
384	cube	gcidm_off_s123	75	46	logs/rbI_cube_gcidm_off_s123_t75_seed46.log	python -m surveyor.envs.cube.eval --subgoal gcidm --gcidm-ckpt gcidm_official_cube_h150_s123.pt --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 46 --cem-seed 46 --episode-min 8000
385	cube	gcsurv_off_s123	75	46	logs/rbI_cube_gcsurv_off_s123_t75_seed46.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s123.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.20 --sg-steps 10 --goal-gate --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 46 --cem-seed 46 --episode-min 8000
386	cube	gcevery_off_s123	75	46	logs/rbI_cube_gcevery_off_s123_t75_seed46.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s123.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.0 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 46 --cem-seed 46 --episode-min 8000
387	cube	gcblind_off_s123	75	46	logs/rbI_cube_gcblind_off_s123_t75_seed46.log	python -m surveyor.envs.cube.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_cube_h150_s123.pt --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 999 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 46 --cem-seed 46 --episode-min 8000
388	cube	gcidm_off_s456	75	46	logs/rbI_cube_gcidm_off_s456_t75_seed46.log	python -m surveyor.envs.cube.eval --subgoal gcidm --gcidm-ckpt gcidm_official_cube_h150_s456.pt --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --start final --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 46 --cem-seed 46 --episode-min 8000
